date,season,location,team1,team2,score1,score2,result,elo_prob1
1971-12-19,1971,H,KC,BUF,22,9,1.0,0.932288806351217
1971-12-19,1971,H,TEN,LAC,49,33,1.0,0.3721152319644181
1971-12-19,1971,H,SF,DET,31,27,1.0,0.5807535615828252
1971-12-19,1971,H,NYG,PHI,28,41,0.0,0.5097789830301575
1971-12-19,1971,H,OAK,DEN,21,13,1.0,0.7586619484682378
1971-12-19,1971,H,PIT,LAR,14,23,0.0,0.3343369880656741
1971-12-19,1971,H,MIA,GB,27,6,1.0,0.7425377599377495
1971-12-19,1971,H,NYJ,CIN,35,21,1.0,0.6019539775539232
1971-12-19,1971,H,NO,ATL,20,24,0.0,0.4740846229950656
1972-09-17,1972,H,NE,CIN,7,31,0.0,0.6014614717632973
1972-09-17,1972,H,PIT,OAK,34,28,1.0,0.4281957649565687
1972-09-17,1972,H,LAR,NO,34,14,1.0,0.7717658782499138
1972-09-17,1972,H,IND,ARI,3,10,0.0,0.7830324596748718
1972-09-17,1972,H,DEN,TEN,30,17,1.0,0.6123568683943904
1972-09-17,1972,H,CHI,ATL,21,37,0.0,0.5152211393372297
1972-09-17,1972,H,KC,MIA,10,20,0.0,0.5914373024101726
1972-09-17,1972,H,CLE,GB,10,26,0.0,0.6430632890487845
1972-09-17,1972,H,DET,NYG,30,16,1.0,0.7667377970887216
1972-09-17,1972,H,SF,LAC,34,3,1.0,0.7011282019365934
1972-09-17,1972,H,BUF,NYJ,24,41,0.0,0.389930284547521
1972-09-17,1972,H,DAL,PHI,28,6,1.0,0.8007486710987634
1972-09-18,1972,H,MIN,WSH,21,24,0.0,0.671072877160107
1972-09-24,1972,H,NYG,DAL,14,23,0.0,0.2306849363933954
1972-09-24,1972,H,CHI,LAR,13,13,0.5,0.3565681536941871
1972-09-24,1972,H,PHI,CLE,17,27,0.0,0.6094889450691423
1972-09-24,1972,H,IND,NYJ,34,44,0.0,0.6976462962622727
1972-09-24,1972,H,BUF,SF,27,20,1.0,0.2286227020113189
1972-09-24,1972,H,LAC,DEN,37,14,1.0,0.5936512730672238
1972-09-24,1972,H,NE,ATL,21,20,1.0,0.4173835018845452
1972-09-24,1972,H,MIA,TEN,34,13,1.0,0.824482993939931
1972-09-24,1972,H,DET,MIN,10,34,0.0,0.5641726228236769
1972-09-24,1972,H,CIN,PIT,15,10,1.0,0.631555798068895
1972-09-24,1972,H,GB,OAK,14,20,0.0,0.5658844966393051
1972-09-24,1972,H,WSH,ARI,24,10,1.0,0.693484833969601
1972-09-25,1972,H,NO,KC,17,20,0.0,0.3935486720891748
1972-10-01,1972,H,CHI,DET,24,38,0.0,0.4394485185179748
1972-10-01,1972,H,ATL,LAR,31,3,1.0,0.5095344246251244
1972-10-01,1972,H,NO,SF,2,37,0.0,0.3836852269629471
1972-10-01,1972,H,MIN,MIA,14,16,0.0,0.5944938938394283
1972-10-01,1972,H,CLE,CIN,27,6,1.0,0.5932887901522033
1972-10-01,1972,H,ARI,PIT,19,25,0.0,0.6395462984678594
1972-10-01,1972,H,GB,DAL,16,13,1.0,0.3093588039619542
1972-10-01,1972,H,NE,WSH,24,23,1.0,0.3578079178113506
1972-10-01,1972,H,BUF,IND,0,17,0.0,0.3208869603953497
1972-10-01,1972,H,OAK,LAC,17,17,0.5,0.6678322894206791
1972-10-01,1972,H,TEN,NYJ,26,20,1.0,0.404407510533674
1972-10-01,1972,H,DEN,KC,24,45,0.0,0.4127212257111207
1972-10-02,1972,H,PHI,NYG,12,27,0.0,0.6654810662815879
1972-10-08,1972,H,CIN,DEN,21,10,1.0,0.6684793955294162
1972-10-08,1972,H,WSH,PHI,14,0,1.0,0.7908380977962488
1972-10-08,1972,H,GB,CHI,20,17,1.0,0.7242578253708872
1972-10-08,1972,H,CLE,KC,7,31,0.0,0.4932811733266855
1972-10-08,1972,H,BUF,NE,38,14,1.0,0.4522935277015996
1972-10-08,1972,H,IND,LAC,20,23,0.0,0.6772146354078602
1972-10-08,1972,H,NYJ,MIA,17,27,0.0,0.4100198597721453
1972-10-08,1972,H,LAR,SF,31,7,1.0,0.5521986830076778
1972-10-08,1972,H,ATL,DET,23,26,0.0,0.5962384387603021
1972-10-08,1972,H,NYG,NO,45,21,1.0,0.6658154495724868
1972-10-08,1972,H,MIN,ARI,17,19,0.0,0.7865219035440242
1972-10-08,1972,H,DAL,PIT,17,13,1.0,0.8204222825028599
1972-10-09,1972,H,TEN,OAK,0,34,0.0,0.4259745471343192
1972-10-15,1972,H,MIA,LAC,24,10,1.0,0.7660813331473096
1972-10-15,1972,H,OAK,BUF,28,16,1.0,0.8266960826124717
1972-10-15,1972,H,NE,NYJ,13,41,0.0,0.4516932452899925
1972-10-15,1972,H,KC,CIN,16,23,0.0,0.7599244561530607
1972-10-15,1972,H,PHI,LAR,3,34,0.0,0.341365421639246
1972-10-15,1972,H,DEN,MIN,20,23,0.0,0.3227803312774162
1972-10-15,1972,H,NO,ATL,14,21,0.0,0.3369581376760889
1972-10-15,1972,H,PIT,TEN,24,7,1.0,0.6820525546142525
1972-10-15,1972,H,SF,NYG,17,23,0.0,0.7174003665339264
1972-10-15,1972,H,IND,DAL,0,21,0.0,0.4037643328432945
1972-10-15,1972,H,CLE,CHI,0,17,0.0,0.7161476139265611
1972-10-15,1972,H,ARI,WSH,3,33,0.0,0.4274813310110149
1972-10-16,1972,H,DET,GB,23,24,0.0,0.6740102215553098
1972-10-22,1972,H,OAK,DEN,23,30,0.0,0.8115159658043264
1972-10-22,1972,H,MIA,BUF,24,23,1.0,0.8971477127112848
1972-10-22,1972,H,NYG,ARI,27,21,1.0,0.6496212689127521
1972-10-22,1972,H,KC,PHI,20,21,0.0,0.8304684158736456
1972-10-22,1972,H,NYJ,IND,24,20,1.0,0.5993691515244356
1972-10-22,1972,H,PIT,NE,33,3,1.0,0.7421435861116945
1972-10-22,1972,H,WSH,DAL,24,20,1.0,0.4753937457370213
1972-10-22,1972,H,GB,ATL,9,10,0.0,0.5456664819544019
1972-10-22,1972,H,LAR,CIN,15,12,1.0,0.6958401019504249
1972-10-22,1972,H,DET,LAC,34,20,1.0,0.6696214427634307
1972-10-22,1972,H,TEN,CLE,17,23,0.0,0.4976801621650896
1972-10-22,1972,H,SF,NO,20,20,0.5,0.799752129942725
1972-10-23,1972,H,CHI,MIN,13,10,1.0,0.3624452889618587
1972-10-29,1972,H,ARI,CHI,10,27,0.0,0.5522527727691706
1972-10-29,1972,H,GB,MIN,13,27,0.0,0.4927042013470223
1972-10-29,1972,H,CIN,TEN,30,7,1.0,0.7804838721886028
1972-10-29,1972,H,NYG,WSH,16,23,0.0,0.4007262292177625
1972-10-29,1972,H,DEN,CLE,20,27,0.0,0.5428165043656541
1972-10-29,1972,H,NO,PHI,21,3,1.0,0.541391881257888
1972-10-29,1972,H,NYJ,NE,34,10,1.0,0.8104818551855248
1972-10-29,1972,H,LAC,KC,14,26,0.0,0.4679244867353536
1972-10-29,1972,H,ATL,SF,14,49,0.0,0.6602944476223122
1972-10-29,1972,H,IND,MIA,0,23,0.0,0.3576042433658356
1972-10-29,1972,H,BUF,PIT,21,38,0.0,0.3926024666740806
1972-10-29,1972,H,OAK,LAR,45,17,1.0,0.4964123461740476
1972-10-30,1972,H,DAL,DET,28,24,1.0,0.7218428818345525
1972-11-05,1972,H,PIT,CIN,40,17,1.0,0.5810955075287811
1972-11-05,1972,H,KC,OAK,27,14,1.0,0.6241287066659169
1972-11-05,1972,H,NYJ,WSH,17,35,0.0,0.4444160250453387
1972-11-05,1972,H,LAC,DAL,28,34,0.0,0.2854817385246379
1972-11-05,1972,H,BUF,MIA,16,30,0.0,0.1567047479282355
1972-11-05,1972,H,MIN,NO,37,6,1.0,0.8447140335413672
1972-11-05,1972,H,LAR,ATL,20,7,1.0,0.6767413205292283
1972-11-05,1972,H,GB,SF,34,24,1.0,0.4861232937369316
1972-11-05,1972,H,CLE,TEN,20,0,1.0,0.7658801184232309
1972-11-05,1972,H,PHI,ARI,6,6,0.5,0.5464584123439062
1972-11-05,1972,H,DET,CHI,14,0,1.0,0.698838562371791
1972-11-05,1972,H,NYG,DEN,29,17,1.0,0.690389009335769
1972-11-06,1972,H,NE,IND,17,24,0.0,0.3845704144283137
1972-11-12,1972,H,MIA,NE,52,0,1.0,0.9282755982925226
1972-11-12,1972,H,WSH,NYG,27,13,1.0,0.8019929876293107
1972-11-12,1972,H,PIT,KC,16,7,1.0,0.4888745941414206
1972-11-12,1972,H,ATL,NO,36,20,1.0,0.7485362719426958
1972-11-12,1972,H,MIN,DET,16,14,1.0,0.6377236289273863
1972-11-12,1972,H,TEN,PHI,17,18,0.0,0.5520691472445026
1972-11-12,1972,H,SF,IND,24,21,1.0,0.6460833212347892
1972-11-12,1972,H,CIN,OAK,14,20,0.0,0.5140248197818501
1972-11-12,1972,H,DAL,ARI,33,24,1.0,0.8915514141629707
1972-11-12,1972,H,LAR,DEN,10,16,0.0,0.8211707782974341
1972-11-12,1972,H,NYJ,BUF,41,3,1.0,0.8141084103308536
1972-11-12,1972,H,CHI,GB,17,23,0.0,0.5402125177483688
1972-11-13,1972,H,LAC,CLE,17,21,0.0,0.5259670457129995
1972-11-19,1972,H,CHI,SF,21,34,0.0,0.4600777467229551
1972-11-19,1972,H,CIN,IND,19,20,0.0,0.5835149104566759
1972-11-19,1972,H,PHI,DAL,7,28,0.0,0.1761994597352341
1972-11-19,1972,H,LAR,MIN,41,45,0.0,0.4898081555211632
1972-11-19,1972,H,DET,NO,27,14,1.0,0.8379917149231866
1972-11-19,1972,H,CLE,PIT,26,24,1.0,0.5199097064153027
1972-11-19,1972,H,MIA,NYJ,28,24,1.0,0.7976772549623969
1972-11-19,1972,H,KC,LAC,17,27,0.0,0.7828123333814213
1972-11-19,1972,H,ARI,NYG,7,13,0.0,0.4602107340854232
1972-11-19,1972,H,DEN,OAK,20,37,0.0,0.3817187952638654
1972-11-19,1972,H,TEN,GB,10,23,0.0,0.3063255385243015
1972-11-19,1972,H,NE,BUF,24,27,0.0,0.592464840685687
1972-11-20,1972,H,WSH,ATL,24,13,1.0,0.7987907185989321
1972-11-23,1972,H,DET,NYJ,37,20,1.0,0.6742289961950129
1972-11-23,1972,H,DAL,SF,10,31,0.0,0.7677513949423412
1972-11-26,1972,H,ATL,DEN,23,20,1.0,0.7131754198883136
1972-11-26,1972,H,WSH,GB,21,16,1.0,0.7695907790528377
1972-11-26,1972,H,IND,NE,31,0,1.0,0.8197564125798704
1972-11-26,1972,H,NO,LAR,19,16,1.0,0.3291050380023996
1972-11-26,1972,H,PIT,MIN,23,10,1.0,0.4718232168069571
1972-11-26,1972,H,CHI,CIN,3,13,0.0,0.5305273608603299
1972-11-26,1972,H,CLE,BUF,27,10,1.0,0.8182374685022549
1972-11-26,1972,H,OAK,KC,26,3,1.0,0.6538675664631743
1972-11-26,1972,H,LAC,TEN,34,20,1.0,0.7924029856487002
1972-11-26,1972,H,NYG,PHI,62,10,1.0,0.7685633351185198
1972-11-27,1972,H,MIA,ARI,31,10,1.0,0.9087172391094176
1972-12-03,1972,H,ARI,DAL,6,27,0.0,0.2156579602705702
1972-12-03,1972,H,LAC,OAK,19,21,0.0,0.4068862379951036
1972-12-03,1972,H,CIN,NYG,13,10,1.0,0.5616359679841477
1972-12-03,1972,H,PIT,CLE,30,0,1.0,0.6583238891898865
1972-12-03,1972,H,NE,MIA,21,37,0.0,0.1101025691439456
1972-12-03,1972,H,GB,DET,33,7,1.0,0.5019615046134819
1972-12-03,1972,H,NYJ,NO,18,17,1.0,0.7615725382829572
1972-12-03,1972,H,MIN,CHI,23,10,1.0,0.8306312552453381
1972-12-03,1972,H,PHI,WSH,7,23,0.0,0.157384495445646
1972-12-03,1972,H,KC,DEN,24,21,1.0,0.7568571859876861
1972-12-03,1972,H,ATL,TEN,20,10,1.0,0.8271006494918823
1972-12-03,1972,H,IND,BUF,35,7,1.0,0.8081633251628162
1972-12-04,1972,H,SF,LAR,16,26,0.0,0.7242256350119919
1972-12-09,1972,H,DAL,WSH,34,24,1.0,0.5423250373117946
1972-12-09,1972,H,CIN,CLE,24,27,0.0,0.5860825192435904
1972-12-10,1972,H,TEN,PIT,3,9,0.0,0.1910907986552328
1972-12-10,1972,H,KC,IND,24,10,1.0,0.6185107783579257
1972-12-10,1972,H,BUF,DET,21,21,0.5,0.2449971749918698
1972-12-10,1972,H,SF,ATL,20,0,1.0,0.6851390898945229
1972-12-10,1972,H,PHI,CHI,12,21,0.0,0.5073260136210513
1972-12-10,1972,H,MIN,GB,7,23,0.0,0.6590033448956555
1972-12-10,1972,H,ARI,LAR,24,14,1.0,0.3169521133960197
1972-12-10,1972,H,NYG,MIA,13,23,0.0,0.3009579407907064
1972-12-10,1972,H,NO,NE,10,17,0.0,0.7045270767829692
1972-12-10,1972,H,DEN,LAC,38,13,1.0,0.4688174678706589
1972-12-11,1972,H,OAK,NYJ,24,16,1.0,0.7408736185318037
1972-12-16,1972,H,SF,MIN,20,17,1.0,0.6193254044772895
1972-12-16,1972,H,MIA,IND,16,0,1.0,0.8488410478126107
1972-12-17,1972,H,ATL,KC,14,17,0.0,0.5058094485687782
1972-12-17,1972,H,NO,GB,20,30,0.0,0.2281063876735989
1972-12-17,1972,H,NYJ,CLE,10,26,0.0,0.5469577072986479
1972-12-17,1972,H,LAC,PIT,2,24,0.0,0.3525778649962689
1972-12-17,1972,H,DEN,NE,45,21,1.0,0.7383482028012256
1972-12-17,1972,H,LAR,DET,17,34,0.0,0.5343450118236739
1972-12-17,1972,H,DAL,NYG,3,23,0.0,0.8203781772222961
1972-12-17,1972,H,WSH,BUF,17,24,0.0,0.9234982976767624
1972-12-17,1972,H,OAK,CHI,28,21,1.0,0.8369323366591689
1972-12-17,1972,H,TEN,CIN,17,61,0.0,0.3057045091896909
1972-12-17,1972,H,ARI,PHI,24,23,1.0,0.699154675566238
1973-09-16,1973,H,CHI,DAL,17,20,0.0,0.3915048360307612
1973-09-16,1973,H,NE,BUF,13,31,0.0,0.5272456662643191
1973-09-16,1973,H,KC,LAR,13,23,0.0,0.6644435506335331
1973-09-16,1973,H,NYG,TEN,34,14,1.0,0.8141380279331621
1973-09-16,1973,H,MIN,OAK,24,16,1.0,0.5405585116562808
1973-09-16,1973,H,PHI,ARI,23,34,0.0,0.507855486083043
1973-09-16,1973,H,MIA,SF,21,13,1.0,0.7418647845503847
1973-09-16,1973,H,WSH,LAC,38,0,1.0,0.7870781016823183
1973-09-16,1973,H,PIT,DET,24,10,1.0,0.6317808035763707
1973-09-16,1973,H,NO,ATL,7,62,0.0,0.4434213177341227
1973-09-16,1973,H,DEN,CIN,28,10,1.0,0.524327734354306
1973-09-16,1973,H,CLE,IND,24,14,1.0,0.6510925587444847
1973-09-17,1973,H,GB,NYJ,23,7,1.0,0.7092181281219276
1973-09-23,1973,H,LAR,ATL,31,0,1.0,0.598444056641884
1973-09-23,1973,H,OAK,MIA,12,7,1.0,0.4071321507941559
1973-09-23,1973,H,GB,DET,13,13,0.5,0.646705669409732
1973-09-23,1973,H,ARI,WSH,34,27,1.0,0.3555188959196733
1973-09-23,1973,H,CIN,TEN,24,10,1.0,0.7749651931542271
1973-09-23,1973,H,CHI,MIN,13,22,0.0,0.3975812973227467
1973-09-23,1973,H,DEN,SF,34,36,0.0,0.4980831073016042
1973-09-23,1973,H,NE,KC,7,10,0.0,0.3395441700804766
1973-09-23,1973,H,PIT,CLE,33,6,1.0,0.6693437620016741
1973-09-23,1973,H,IND,NYJ,10,34,0.0,0.6130098271671013
1973-09-23,1973,H,LAC,BUF,34,7,1.0,0.5824261096071908
1973-09-23,1973,H,NYG,PHI,23,23,0.5,0.8194977003863101
1973-09-24,1973,H,DAL,NO,40,3,1.0,0.8564206082237092
1973-09-30,1973,H,LAC,CIN,13,20,0.0,0.5478191249984633
1973-09-30,1973,H,PHI,WSH,7,28,0.0,0.2667996086000909
1973-09-30,1973,H,SF,LAR,20,40,0.0,0.6099985056501226
1973-09-30,1973,H,IND,NO,14,10,1.0,0.7183214226182846
1973-09-30,1973,H,BUF,NYJ,9,7,1.0,0.4651866481621287
1973-09-30,1973,H,DEN,CHI,14,33,0.0,0.6794340914020924
1973-09-30,1973,H,MIA,NE,44,23,1.0,0.9157123276265964
1973-09-30,1973,H,DAL,ARI,45,10,1.0,0.7414886976663169
1973-09-30,1973,H,MIN,GB,11,3,1.0,0.601959494658882
1973-09-30,1973,H,CLE,NYG,12,10,1.0,0.5892098628155888
1973-09-30,1973,H,KC,OAK,16,3,1.0,0.5008174169797798
1973-09-30,1973,H,TEN,PIT,7,36,0.0,0.1960453520850239
1973-10-01,1973,H,DET,ATL,31,6,1.0,0.6622813598716738
1973-10-07,1973,H,KC,DEN,16,14,1.0,0.736313559262813
1973-10-07,1973,H,BUF,PHI,27,26,1.0,0.7040763108895421
1973-10-07,1973,H,NYG,GB,14,16,0.0,0.5410731409007439
1973-10-07,1973,H,NE,IND,24,16,1.0,0.4136982537414887
1973-10-07,1973,H,ATL,SF,9,13,0.0,0.5167220419409662
1973-10-07,1973,H,CLE,CIN,17,10,1.0,0.6260443493667333
1973-10-07,1973,H,DET,MIN,9,23,0.0,0.5445259827289917
1973-10-07,1973,H,MIA,NYJ,31,3,1.0,0.8091377769423209
1973-10-07,1973,H,TEN,LAR,26,31,0.0,0.2213590333119401
1973-10-07,1973,H,PIT,LAC,38,21,1.0,0.8254687707096894
1973-10-07,1973,H,ARI,OAK,10,17,0.0,0.4597317202738991
1973-10-07,1973,H,NO,CHI,21,16,1.0,0.4133883223305932
1973-10-08,1973,H,WSH,DAL,14,7,1.0,0.5815970740400923
1973-10-14,1973,H,NE,NYJ,7,9,0.0,0.401688750112415
1973-10-14,1973,H,LAC,OAK,17,27,0.0,0.3800477905864869
1973-10-14,1973,H,CIN,PIT,19,7,1.0,0.3788062183689082
1973-10-14,1973,H,BUF,IND,31,13,1.0,0.6084005363834357
1973-10-14,1973,H,ARI,PHI,24,27,0.0,0.7343709860231274
1973-10-14,1973,H,NO,DET,20,13,1.0,0.3318242951019617
1973-10-14,1973,H,TEN,DEN,20,48,0.0,0.4102148251470862
1973-10-14,1973,H,NYG,WSH,3,21,0.0,0.4280646924283082
1973-10-14,1973,H,GB,KC,10,10,0.5,0.6198450567683239
1973-10-14,1973,H,SF,MIN,13,17,0.0,0.4675504414030731
1973-10-14,1973,H,LAR,DAL,37,31,1.0,0.588426600904707
1973-10-14,1973,H,ATL,CHI,46,6,1.0,0.6245985360059293
1973-10-15,1973,H,CLE,MIA,9,17,0.0,0.4026672598436848
1973-10-21,1973,H,MIA,BUF,27,6,1.0,0.8624845964792012
1973-10-21,1973,H,PIT,NYJ,26,14,1.0,0.7547642328673847
1973-10-21,1973,H,DAL,NYG,45,28,1.0,0.7190720694400293
1973-10-21,1973,H,LAR,GB,24,7,1.0,0.6532823633353241
1973-10-21,1973,H,SF,NO,40,0,1.0,0.773652406786724
1973-10-21,1973,H,LAC,ATL,0,41,0.0,0.4881697991682481
1973-10-21,1973,H,CHI,NE,10,13,0.0,0.6856802648585152
1973-10-21,1973,H,DET,IND,27,29,0.0,0.7359512807018049
1973-10-21,1973,H,CLE,TEN,42,13,1.0,0.8688843650412275
1973-10-21,1973,H,WSH,ARI,31,13,1.0,0.84309127456254
1973-10-21,1973,H,MIN,PHI,28,21,1.0,0.8843991996503403
1973-10-21,1973,H,CIN,KC,14,6,1.0,0.5597941239210021
1973-10-22,1973,H,DEN,OAK,23,23,0.5,0.3936146204657272
1973-10-28,1973,H,CHI,TEN,35,14,1.0,0.7441017456076042
1973-10-28,1973,H,DET,GB,34,0,1.0,0.5079561989950505
1973-10-28,1973,H,ARI,NYG,35,27,1.0,0.5136581265284148
1973-10-28,1973,H,PIT,CIN,20,13,1.0,0.6938970372249768
1973-10-28,1973,H,NO,WSH,19,3,1.0,0.2098139493839764
1973-10-28,1973,H,CLE,LAC,16,16,0.5,0.7954140676521296
1973-10-28,1973,H,PHI,DAL,30,16,1.0,0.2592545966021142
1973-10-28,1973,H,SF,ATL,3,17,0.0,0.6254646742609639
1973-10-28,1973,H,MIN,LAR,10,9,1.0,0.6160778904349892
1973-10-28,1973,H,NE,MIA,14,30,0.0,0.1576694498414551
1973-10-28,1973,H,IND,OAK,21,34,0.0,0.3406332525505184
1973-10-28,1973,H,NYJ,DEN,28,40,0.0,0.616091505870638
1973-10-29,1973,H,BUF,KC,23,14,1.0,0.4587310370340339
1973-11-04,1973,H,PHI,NE,24,23,1.0,0.6581581326990112
1973-11-04,1973,H,NO,BUF,13,0,1.0,0.5158939933189308
1973-11-04,1973,H,DET,SF,30,20,1.0,0.6152429175095302
1973-11-04,1973,H,LAC,KC,0,19,0.0,0.4088576197413773
1973-11-04,1973,H,IND,TEN,27,31,0.0,0.7692179976963989
1973-11-04,1973,H,ATL,LAR,15,13,1.0,0.4889450761179007
1973-11-04,1973,H,DAL,CIN,38,10,1.0,0.6158777225439523
1973-11-04,1973,H,ARI,DEN,17,17,0.5,0.5167321044763419
1973-11-04,1973,H,GB,CHI,17,31,0.0,0.7370717431634966
1973-11-04,1973,H,MIN,CLE,26,3,1.0,0.7430469593243042
1973-11-04,1973,H,NYJ,MIA,14,24,0.0,0.2275666095083122
1973-11-04,1973,H,OAK,NYG,42,0,1.0,0.7833325495328243
1973-11-05,1973,H,PIT,WSH,21,16,1.0,0.6346766023301925
1973-11-11,1973,H,TEN,CLE,13,23,0.0,0.2650242033204395
1973-11-11,1973,H,MIN,DET,28,7,1.0,0.7516289388794919
1973-11-11,1973,H,NYG,DAL,10,23,0.0,0.3858027765379779
1973-11-11,1973,H,OAK,PIT,9,17,0.0,0.5507648581195261
1973-11-11,1973,H,DEN,LAC,30,19,1.0,0.7573959788314407
1973-11-11,1973,H,LAR,NO,29,7,1.0,0.800489543158452
1973-11-11,1973,H,BUF,CIN,13,16,0.0,0.4903145240489705
1973-11-11,1973,H,NYJ,NE,33,13,1.0,0.7083174533076807
1973-11-11,1973,H,MIA,IND,44,0,1.0,0.9212258683352996
1973-11-11,1973,H,GB,ARI,25,21,1.0,0.6385836503768249
1973-11-11,1973,H,PHI,ATL,27,44,0.0,0.3601949733607711
1973-11-11,1973,H,WSH,SF,33,9,1.0,0.7288188051813007
1973-11-12,1973,H,KC,CHI,19,7,1.0,0.7111824730275139
1973-11-18,1973,H,KC,TEN,38,14,1.0,0.8810412861163819
1973-11-18,1973,H,NE,GB,33,24,1.0,0.3728835329732616
1973-11-18,1973,H,LAR,SF,31,13,1.0,0.7783491283976313
1973-11-18,1973,H,CIN,NYJ,20,14,1.0,0.6962164366034074
1973-11-18,1973,H,DAL,PHI,31,10,1.0,0.8375206967335735
1973-11-18,1973,H,NYG,ARI,24,13,1.0,0.5787086883949145
1973-11-18,1973,H,OAK,CLE,3,7,0.0,0.6812355888259066
1973-11-18,1973,H,WSH,IND,22,14,1.0,0.8603474484297291
1973-11-18,1973,H,PIT,DEN,13,23,0.0,0.7994846481163991
1973-11-18,1973,H,LAC,NO,17,14,1.0,0.4771598713655487
1973-11-18,1973,H,CHI,DET,7,30,0.0,0.4520168956540589
1973-11-18,1973,H,BUF,MIA,0,17,0.0,0.2003935683569151
1973-11-19,1973,H,ATL,MIN,20,14,1.0,0.4525031602842375
1973-11-22,1973,H,DET,WSH,0,20,0.0,0.504325873804117
1973-11-22,1973,H,DAL,MIA,7,14,0.0,0.4004207609467725
1973-11-25,1973,H,CIN,ARI,42,24,1.0,0.7584373808618925
1973-11-25,1973,H,PHI,NYG,20,16,1.0,0.5012433933871141
1973-11-25,1973,H,MIN,CHI,31,13,1.0,0.8670305426177692
1973-11-25,1973,H,NYJ,ATL,20,28,0.0,0.3539351067737717
1973-11-25,1973,H,CLE,PIT,21,16,1.0,0.4793431850701055
1973-11-25,1973,H,NO,LAR,13,24,0.0,0.2843007765753794
1973-11-25,1973,H,OAK,LAC,31,3,1.0,0.8324054425216465
1973-11-25,1973,H,IND,BUF,17,24,0.0,0.5046568436912892
1973-11-25,1973,H,TEN,NE,0,32,0.0,0.4538355021652202
1973-11-25,1973,H,DEN,KC,14,10,1.0,0.5781808999588683
1973-11-26,1973,H,SF,GB,20,6,1.0,0.6067892524046646
1973-12-02,1973,H,NYJ,IND,20,17,1.0,0.7058375381606615
1973-12-02,1973,H,DEN,DAL,10,22,0.0,0.5429365011398928
1973-12-02,1973,H,ARI,DET,16,20,0.0,0.4026797211346118
1973-12-02,1973,H,KC,CLE,20,20,0.5,0.5478875698165465
1973-12-02,1973,H,TEN,OAK,6,17,0.0,0.1567998598145595
1973-12-02,1973,H,CHI,LAR,0,26,0.0,0.2481046478781811
1973-12-02,1973,H,NE,LAC,30,14,1.0,0.6413397969824832
1973-12-02,1973,H,ATL,BUF,6,17,0.0,0.8060618073579593
1973-12-02,1973,H,WSH,NYG,27,24,1.0,0.8445357492902562
1973-12-02,1973,H,GB,NO,30,10,1.0,0.6342654147488102
1973-12-02,1973,H,CIN,MIN,27,0,1.0,0.4258760200622588
1973-12-02,1973,H,SF,PHI,38,28,1.0,0.7146685371452697
1973-12-03,1973,H,MIA,PIT,30,26,1.0,0.770451155548465
1973-12-08,1973,H,GB,MIN,7,31,0.0,0.3437975864049695
1973-12-08,1973,H,OAK,KC,37,7,1.0,0.6616141032318609
1973-12-09,1973,H,NO,SF,16,10,1.0,0.4267193198243563
1973-12-09,1973,H,BUF,NE,37,13,1.0,0.6942295093575079
1973-12-09,1973,H,PHI,NYJ,24,23,1.0,0.5142189454169787
1973-12-09,1973,H,IND,MIA,16,3,1.0,0.1037496923896199
1973-12-09,1973,H,LAC,DEN,28,42,0.0,0.317682858565485
1973-12-09,1973,H,DAL,WSH,27,7,1.0,0.5485990029764498
1973-12-09,1973,H,CIN,CLE,34,17,1.0,0.6143336190538876
1973-12-09,1973,H,DET,CHI,40,7,1.0,0.7837845599500212
1973-12-09,1973,H,PIT,TEN,33,7,1.0,0.931226986731784
1973-12-09,1973,H,ATL,ARI,10,32,0.0,0.8191005598606826
1973-12-10,1973,H,LAR,NYG,40,6,1.0,0.860334998492319
1973-12-15,1973,H,MIA,DET,34,7,1.0,0.7837299254642119
1973-12-15,1973,H,SF,PIT,14,37,0.0,0.3935239424480196
1973-12-16,1973,H,CHI,GB,0,21,0.0,0.4989998159343037
1973-12-16,1973,H,NYG,MIN,7,31,0.0,0.2640162801292967
1973-12-16,1973,H,KC,LAC,33,6,1.0,0.8234074787102348
1973-12-16,1973,H,LAR,CLE,30,17,1.0,0.7458886782777803
1973-12-16,1973,H,WSH,PHI,38,20,1.0,0.85541610434217
1973-12-16,1973,H,TEN,CIN,24,27,0.0,0.1300210697033908
1973-12-16,1973,H,ARI,DAL,3,30,0.0,0.3014498587985639
1973-12-16,1973,H,IND,NE,18,13,1.0,0.5874182938095459
1973-12-16,1973,H,NYJ,BUF,14,34,0.0,0.4792081406013894
1973-12-16,1973,H,ATL,NO,14,10,1.0,0.7399896457705084
1973-12-16,1973,H,OAK,DEN,21,17,1.0,0.6823520780660559
1974-09-15,1974,H,NYG,WSH,10,13,0.0,0.3782726665891852
1974-09-15,1974,H,NE,MIA,34,24,1.0,0.2348814550092246
1974-09-15,1974,H,ATL,DAL,0,24,0.0,0.4721646517507428
1974-09-15,1974,H,CIN,CLE,33,7,1.0,0.646363636677292
1974-09-15,1974,H,GB,MIN,17,32,0.0,0.3760603711048897
1974-09-15,1974,H,ARI,PHI,7,3,1.0,0.632937067149021
1974-09-15,1974,H,NO,SF,13,17,0.0,0.5414976441286844
1974-09-15,1974,H,DEN,LAR,10,17,0.0,0.4687371916487466
1974-09-15,1974,H,TEN,LAC,21,14,1.0,0.5058626885946589
1974-09-15,1974,H,PIT,IND,30,0,1.0,0.7666018691016473
